col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111
0,21,0,2,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36.3333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,62
3,180,0,2,0,0,7,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,45,2,0,0,0,1,0,7,0,1,0,0,0,6,0,51,0,0,0,0,0,0,0,0,7,0,5,1,0,0,0,52,5,0,0,0,0,0,0,0,6,0,3,4,224971.818182,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
21,565,0,5,0,0,-1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,103,5,0,17,0,1,0,0,0,0,0,0,0,1,0,122,0,0,0,0,0,0,0,0,28,0,0,49,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,879.764705882,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13
1,225,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,31,0,0,0,0,1,25,1,0,0,0,1,0,4,0,0,0,0,0,3,0,190,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,188,3,0,1,0,0,0,0,0,2,0,3,5,105989.072727,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0,44,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,243.142857143,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60
0,24,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1002,1,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,17,1,62,0,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,5,347
45,341,0,1,0,0,0,45,0,0,0,0,0,0,1,0,1,0,0,0,0,0,46,24,1,0,0,0,1,0,0,0,0,0,0,0,10,0,208,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,217,3,0,0,0,0,0,0,0,1,0,3,1,13254.5887446,231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195
0,19,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,132
1,31,0,2,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8
0,52,0,1,0,1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,193.5,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
0,151,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,1,2,0,0,0,0,0,0,3,0,103,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,1,1,50973.733945,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45
3,119,0,2,0,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,15,1,1,0,0,1,2,0,0,0,0,0,0,4,3,21,0,0,2,0,0,0,0,0,6,2,2,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,395.8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3,55,0,1,0,0,7,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,11,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
27,1107,0,0,0,2,-1,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61,109,2,1,0,0,1,2,69,0,0,0,0,0,64,83,493,0,0,0,2,0,0,0,0,65,18,13,13,0,0,0,696,8,0,7,0,0,2,0,0,9,16,9,4,1553.9245283,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
0,42,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,130,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,2,0,0,0,1,2,2,1,0,1,0,0,2,0,155,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,156,2,0,0,0,0,3,0,0,0,1,0,3,1432.14666667,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,57
6,539,0,2,0,0,-1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,33,1,2,5,0,1,1,22,0,0,1,0,0,55,0,785,0,0,0,10,1,2,0,0,39,8,79,85,0,0,0,778,45,0,81,0,0,10,1,2,36,8,71,32,13574.0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8
0,225,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,0,0,0,1,2,8,0,1,0,0,0,4,2,25,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,258.909090909,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,63,0,2,0,0,6,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,2,1,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18
17,3183,0,1,0,1,0,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,717,1,0,0,0,1,4,115,0,1,0,0,0,4,0,71,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,85667.15,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50
2,197,0,1,0,1,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,24,1,1,0,0,1,1,14,0,0,0,3,0,11,0,82,0,0,0,4,0,0,0,0,6,2,11,0,0,0,0,78,9,0,0,0,0,4,0,0,5,2,9,9,516884.272727,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,64
2,216,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,4021,0,0,0,0,2,16,1,3,0,0,1,0,2,0,0,0,0,0,30,0,144,0,0,0,1,0,0,0,0,12,0,35,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,97189.8333333,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
0,123,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50
1,201,0,2,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13,2,8,1,0,1,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,203
0,90,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110
0,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55
1,191,0,1,0,2,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,23,2,0,0,0,1,3,8,0,0,0,0,0,11,0,116,0,0,0,5,2,3,0,0,2,1,12,0,0,0,0,130,5,0,0,0,0,5,2,3,1,1,5,0,86742.0909091,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,590,0,5,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,72,5,7,0,0,1,5,2,0,0,0,2,0,100,0,699,0,0,11,38,5,0,0,0,59,11,123,53,0,0,0,738,82,0,54,0,5,35,5,0,58,10,101,11,38373.6709677,155,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,21
0,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,112
0,106,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,1,0,0,0,1,1,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1752,0,2,0,7,7,7,0,0,0,0,0,0,1,0,1,3,0,0,0,0,7,264,8,102,0,0,1,4,31,0,0,0,0,0,70,21,1071,0,0,0,19,0,4,0,0,154,4,159,1,0,0,0,1091,53,7,1,0,0,17,0,4,150,4,110,66,31558.5086957,230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,76
5,1292,0,47,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,164,46,18,0,0,1,4,27,0,0,0,11,0,54,0,384,0,0,0,7,1,0,0,0,33,1,118,16,0,0,0,412,35,0,16,0,0,7,1,0,32,1,85,25,58069.2352941,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,121
0,47,0,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,272,0,1,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,1,0,0,0,1,18,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,395.363636364,22,8,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,104
0,6,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,793,0,0,0,1,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,81,1,11,0,0,1,3,37,0,0,0,0,0,64,0,952,0,0,1,37,3,0,0,0,69,3,92,29,0,0,0,924,41,0,28,0,1,33,3,0,67,3,83,67,122898.904762,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
2,360,0,0,0,2,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45,2,0,0,0,1,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52
0,32,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,76.1666666667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,308,0,4,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,3,0,0,0,1,2,0,0,0,0,0,0,10,0,111,0,0,1,7,2,0,0,0,1,0,7,1,0,0,0,123,3,0,1,0,0,5,2,0,1,0,5,0,48715.4637681,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53
0,58,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14
0,33,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,0,1,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,1,1,0,0,0,3,0,6,0,108,0,0,0,0,0,0,0,0,2,2,7,33,0,0,0,115,5,0,28,0,0,0,0,0,1,1,6,2,89135.0833333,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
19,442,0,0,0,1,-1,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,25,1,0,0,0,1,0,2,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,474,0,1,0,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,3,46,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,5,391
4,100,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,552.857142857,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,338,0,5,0,0,0,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,36,5,0,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,111
0,179,0,3,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,72.6740740741,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52
0,130,0,4,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,5,0,1,2,0,0,0,0,0,0,1,0,85,0,0,0,1,0,0,1,0,6,0,8,4,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,1566.55555556,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,20
0,140,0,2,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2,0,3,0,1,6,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,807.75,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,19
0,46,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
